FFmpeg,"3859868c75313e318ebc5d0d33baada62d45dd75","avformat/mov: fix integer overflow in mov_read_udta_string()"
FFmpeg,"3eb5cbe0c50d0a0bbe10bcabbd6b16d73d93c128","avformat/cdxl: Fix integer overflow of image_size"
FFmpeg,"be9ce6e10a8d53b8bc346c9337d75a5a30631a2a","avformat/mov: fix integer overflow of size"
FFmpeg,"e07c82688e8187dbafac489b7c15427252974021","avfilter/vf_uspp: fix integer overflow in intermediate"
FFmpeg,"970a8f1c256f08d2f6414d573a54f2fa035c8e7a","avcodec/mjpegdec: Fix integer overflow in shift"
FFmpeg,"1f80742f49a9a4e846c9f099387881abc87150b2","qdm2: avoid integer overflow"
FFmpeg,"35dcc8a0405788de392ed116dd628aef2772003d","avcodec/lagarith: fix integer overflow"
FFmpeg,"5dcb99033df16eccc4dbbc4a099ad64457f9f090","avcodec/wmaprodec: Fix integer overflow in sfb_offsets initialization"
FFmpeg,"32e666c354e4a3160d8cf1d303cb51990b095c87","avcodec/g2meet: check tile dimensions to avoid integer overflow"
FFmpeg,"39680caceebfc6abf09b17032048752c014e57a8","avcodec/dirac_arith: fix integer overflow"
FFmpeg,"b46b233baffc2076a1a17a264ba9553ae0d4878f","filmstripdec: avoid integer overflow"
FFmpeg,"0bb5ad7a06ebcda9102357f8755d18b63f56aa29","avcodec/asvenc: Fix integer overflow in level"
FFmpeg,"58b68e4fdea22e22178e237bda950b09cc6f363a","proresenc: Report buffer overflow"
FFmpeg,"52b81ff4635c077b2bc8b8d3637d933b6629d803","proresenc_kostya: report buffer overflow"
FFmpeg,"bd8b6ed96df58bf3ea22c987f461728543219979","avcodec/bmp: fix integer overflow in checking header sizes"
FFmpeg,"d6af26c55c1ea30f85a7d9edbc373f53be1743ee","avutil/lzo: Fix integer overflow"
FFmpeg,"ccda51b14c0fcae2fad73a24872dce75a7964996","lzo: Handle integer overflow"
FFmpeg,"293d5d7a8e12e38bf70b51f6aa70321e079ffa64","swscale/input: fix harmless integer overflow"
FFmpeg,"049b20b287397b68804649673da32043d3908b77","avcodec/adpcmenc: fix integer overflow / undefined behavior in STORE_NODE()"
FFmpeg,"c6902f96d75b9786ddc1404c14349d6a22b7ed05","avcodec/mpegaudioenc_template: Fix integer overflow"
FFmpeg,"44841528c197435be44f0c3598098e6c52f0df26","avcodec/mpegaudioenc_template: reorder operations to prevent integer overflow"
FFmpeg,"773eb74babe07bc5c97c32aa564efc40e2d4b00c","dshow: show device name when outputting buffer overflow log message"
FFmpeg,"c25d2cd20b7643ea2c864dea9f25eef322cf3fb2","avcodec/x86/mpegvideoenc_template: fix integer overflow"
FFmpeg,"c9c0451224fd7bc38b4e135e99f114f80c1ae67f","swscale/swscale: fix integer overflow"
FFmpeg,"d42ec8433c687fcbccefa51a7716d81920218e4f","avcodec/ansi: fix integer overflow"
FFmpeg,"ed1a6878564a97e67e5fe3a25bc099208cfed024","avcodec/lossless_videodsp: add_hfyu_left_prediction_int16_c: fix harmless integer overflow"
FFmpeg,"0e830094ad0dc251613a0aa3234d9c5c397e02e6","samplefmt: avoid integer overflow in av_samples_get_buffer_size()"
FFmpeg,"622d463000371467cb0365744f0c1d92b56bed52","avcodec/bitstream: assert that no integer overflow happened when writing codes in build_table()"
FFmpeg,"241eccd62898207906df6998807551a565a71138","avcodec/mpegvideo_enc: fix integer overflow with -skip_exp >= 2"
FFmpeg,"417927af3c99bc17819995aa57ae05685deeace8","hdsenc: Avoid integer overflow"
FFmpeg,"572965c9a6b8173d918dea392aadfee1d44d7f47","avformat/hdsenc: fix unintentional integer overflow in hds_write_packet()"
FFmpeg,"fcb1b0078d3810aa2d9270e1095c8b5835fc5667","avcodec/avpacket: use size_t, fix potential integer overflow"
FFmpeg,"05b7a635dc1e5266fb367ce8b0019a0830317879","avformat/movenchint: use realloc_array() to protect against integer overflow"
FFmpeg,"a11c16a0b0cadf3a14fa5e7329c2a144a2165bc6","avfilter/vf_psnr: Prevent integer overflow."
FFmpeg,"710b0e27025948b7511821c2f888ff2d74a59e14","smacker: Avoid integer overflow when allocating packets"
FFmpeg,"df33a58e5311ee9a64a573889b883a80e981af7b","lavf: avoid integer overflow when estimating bitrate"
FFmpeg,"f58cd2867a8af2eed13acdd21d067b48249b14a1","avformat/paf: Fix integer overflow and out of array read"
FFmpeg,"86e722ab97d7f5f0552c8a0958f7910dfcf3c5b7","sgidec: safer check for buffer overflow"
FFmpeg,"80c873a87ed07c6dd772dcf6befb4cf0fd98ef7b","avcodec/ff_h264_decode_sei: fix integer overflow with size."
FFmpeg,"e740929a071ab032ffa382e89da69c6ec7cf882c","lavf: Make sure avg_frame_rate can be calculated without integer overflow"
FFmpeg,"9d73e302537144877ca9d5b648b21aca28b78f4f","ff_gen_search: make step 64it to prevent hypothetical integer overflow"
FFmpeg,"d62030ffcaf14dd801918fe26e670d68fdc21984","swresample/rematrix_template: Fix integer overflow in mix8to2"
FFmpeg,"b04bbe6b869581d572fe6b1dc351a2fd8e134cc1","swresample/rematrix_template: Fix integer overflow in mix6to2"
FFmpeg,"9ea242962c4093a5523deef124a98193bbb36730","j2k: ff_j2k_tag_tree_init: check for integer overflow in alloc"
FFmpeg,"729fa55b8f4250b2fee7f4a511372d0b9f696389","avformat/matroskadec: fix integer overflow"
FFmpeg,"09602dbe7a6400e12a66001be5223298f3dc7c56","wav_seek_tag: fix integer overflow"
FFmpeg,"70c0ae915d51b0f846f690e0895f18b95f038d9a","matroskadec: avoid integer overflow"
FFmpeg,"969e8d35b5b4c457b33df524ca95cd548a404599","lavfi/pad: avoid buffer overflow in buffer_needs_copy()"
FFmpeg,"3dbc0ff9c3e6f6e0d08ea3d42cb33761bae084ba","iff: fix integer overflow"
FFmpeg,"a960f3b91876d50d9a1bff63d11b2a5a6a16fd89","pmpdec: fix integer overflow"
FFmpeg,"b8c55590d54dc076fb7cd003317cbd84cb7d8855","swr/resample: fix integer overflow, add missing cast"
FFmpeg,"fe6767f849d9cfe51f422de9d807137d756de7aa","asfdec: fix integer overflow in packet_replic_size check"
FFmpeg,"4a2da83a787b24c4027aa963d9db9b453e91f413","dnxhddec: fix integer overflow / index check"
FFmpeg,"f9abeecd94cfa335bf43e2a19b60fb990a46644f","swr/ build_filter: use av_calloc() fix buffer overflow"
FFmpeg,"3317414fc11a9a187b474141f4ac13f895c0b493","wtvdec: fix integer overflow"
FFmpeg,"e5e422bcc3e6deee8c5c5bf8f5aeca2c051542f5","mxfdec: Fix integer overflow with many channels"
FFmpeg,"33f58c3616d2870d3861da68217ef9d05cc5047a","idcin: check for integer overflow when calling av_get_packet()"
FFmpeg,"936eaa89be5de0eada9d188777427b97e568422a","h264: check for integer overflow, fix null pointer dereference"
FFmpeg,"aae478036223ae16c24b9890d087feda2efbe38a","vmnc: Check for integer overflow"
FFmpeg,"7709ce029a7bc101b9ac1ceee607cda10dcb89dc","lavf: avoid integer overflow in ff_compute_frame_duration()"
FFmpeg,"aed128f07d142a7afc51f1f0c572a31b3b9bc2a6","4xmdec: fix integer overflow, null ptr dereference"
FFmpeg,"2d5f1addbec2a1184b4e3b56dbfcb5416401a44f","h264: fix integer overflow, assert failure"
FFmpeg,"caedd51e56e2ad47991a1b8bddcfaa8f7094a060","mxfdec: fix potential integer overflow in mxf_compute_sample_count()"
FFmpeg,"17da2d9eee6bb3968522a2f1cdb54117260b6b7d","swr: reorder/redesign operations to avoid integer overflow."
FFmpeg,"3920d1387834e2bc334aff9f518f4beb24e470bd","alac: fix integer overflow leading to subsequent out of array accesses."
FFmpeg,"7989f7e0b5229e618a7f6bf97c6608090a7db106","xmv: Fix integer overflow"
FFmpeg,"2ca649f177e0808cd550cf4abde793c923b66db2","utils: fix integer overflow with DURATION_MAX_READ_SIZE"
FFmpeg,"a15adabdd32c8736c143fcbef36a0f4a75f772f0","aacsbr: fix integer overflow"
FFmpeg,"f742c7b2cef7975cb46e7da8c3aff85a085b5193","lavf: fix integer overflow in rfps calculation"
FFmpeg,"b399816d9c3d0fc3efd742b04f269c1055cc6e2b","smoothstreamingenc: fix integer overflow"
FFmpeg,"cccb45751e93142d71be78f6bb90bbfb50ee13be","yuv2rgb: fix integer overflow in fill_gv_table()"
FFmpeg,"a494792961a08f9f0e47e7eeed65e609178ff436","yuv2rgb: fix integer overflow in fill_table"
FFmpeg,"73581afe01b41d0028afb6b14f5493568cf1be3d","nutdec: fix integer overflow"
FFmpeg,"830f7f189f7b41221b29d40e8127cf54a140ae86","mmsh: fix integer overflow in mmsh_seek()"
FFmpeg,"8fb8d539a4c594a58df226bc1bd7a4d149f39424","hlsproto: fix integer overflow"
FFmpeg,"395caf3de84a2bb179381f6ba4fbcb86ba24e3e7","hls: fix integer overflow"
FFmpeg,"0fa26bd4703cf8ee84ae9b9859be2b4e0e77d42f","utvideoenc: fix theoretical integer overflow"
FFmpeg,"d50aa006fb3430bedc3872ba10e028a714499625","tiffenc: fix integer overflow"
FFmpeg,"c753b56b4d56724284dd7ed972efdb843db80f12","ff_convert_matrix: fix integer overflow"
FFmpeg,"2fed05f53a881b64a02de7a324d67d8c029c6cf1","avoid more "0xFF << 24" as it is considered a integer overflow in C99"
FFmpeg,"b12d92efd6c0d48665383a9baecc13e7ebbd8a22","avoid "0xFF << 24" as it is considered a integer overflow in C99"
FFmpeg,"f077e1fb4c912a66ab5d766fd256803821d92c67","ffserver: fix potential buffer overflow, based on wrong fscanf format indentifier."
FFmpeg,"f049729e613ed3fb0abf767eb14423f545385c6e","ffv1enc: fix integer overflow with high resolutions and lots of slices."
FFmpeg,"8470e6c96fe510178d9d02d4617ee1481e4c4fea","lavf/avformat_seek_file: fix harmless integer overflow"
FFmpeg,"386d60f9783ac094dae6c3c9210e0469f98c9147","aacdec/lcg_random: fix harmless integer overflow"
FFmpeg,"108957c661f9e2dc35dea8d55e5e5b1776f4a303","avidec/guess_ni_flag: fix harmless integer overflow"
FFmpeg,"b422e2c58a9606c670a0d2709b14fc8e0cb9a028","compute_pkt_fields: fix harmless integer overflow"
FFmpeg,"f61ee9b5649192e2b644df59c6def6eac1d0bf48","dsicinav: fix signed integer overflow"
FFmpeg,"a966d94891cea4b571bd2cac0e94b13ec93d997a","dshow: avoid integer overflow when using curbufsize"
FFmpeg,"3d7817048cb387de87600f2152075f78b37b60a6","escape124: fix integer overflow leading to excessive memory allocation"
FFmpeg,"c30f53e4d8156f1a1e2b15b3d5504c4a67a88d5f","matroskadec: prevent potential integer overflow"
FFmpeg,"8cac86e091118dab5a7463cb6119c940a6b8940c","vorbisdec: fix heap buffer overflow."
FFmpeg,"0e1925ddc4bb1499fcfc6a1a3990115f8d30c243","iffdec: Fix integer overflow."
FFmpeg,"328e203ca9b5e5afcd0769dae149075735150346","mpegts_audio_write: fix potential integer overflow"
FFmpeg,"9ebe6e391071690dbee79a645c51b14bd55c2ff4","ffv1: fix integer overflow in quant table initialization"
FFmpeg,"52fdaf27f7160990f0612c7b5f46592bf6410796","audemux: Fix potential integer overflow leading to a division by 0"
FFmpeg,"0399fe0fd23ff272282dd093cc2720deb6f87ea8","lzw: fix potential integer overflow."
FFmpeg,"86e3289ffdec88f771ce8ec039ef5b90eb70b4cd","mov: fix heap buffer overflow"
FFmpeg,"f604eab30a7ec33e6d803a4d320ca9b453bde836","wavpack: Fix an integer overflow"
FFmpeg,"83c418e68ee55c55bf9f1185d5cb648fc91aed0b","wavpack: Fix an integer overflow"
FFmpeg,"791de61bbb0d2bceb1037597b310e2a4a94494fd","swscale: fix another integer overflow."
FFmpeg,"2bb628f870264455ff2573c6f56580e7c5dc8717","swscale: fix another integer overflow at large dimensions/rescales."
FFmpeg,"9729f140ae073f1df2041b6c5fd2068592eb9c48","diracdec: Fix integer overflow leading to out of global array read."
FFmpeg,"887cd591a8ba5a385cfdc84fdd5bb49c278e538c","mpegpsmux: Fix integer overflow with huge VBV sizes."
FFmpeg,"490c97bdf5ed1c6f05abe4446e67e598881fc53f","mpegpsenc: Fix integer overflow of the muxrate calculation."
FFmpeg,"1f99939a6361e2e6d6788494dd7c682b051c6c34","j2kdec: Fix integer overflow leading to a segfault Fixes Ticket776 Bug found by: Diana Elena Muscalu"
FFmpeg,"954d94dd5e13ba7a5e9e049d0f980bddced9644c","adx: use 12-bit coefficients instead of 14-bit to avoid integer overflow"
FFmpeg,"895d258e9ba065d035dd30dbc622423031f0185c","qdm2dec: fix buffer overflow. Fixes NGS00144"
FFmpeg,"a4c32c9a63142b602820800742f2d543b58cd278","apedec: check for input buffer overflow while reading frame header"
FFmpeg,"c7f89064e2f0fef8198aadf64b0daf12787404ee","adpcm: fix out of bound reads due to integer overflow"
FFmpeg,"346876ec168affe7c21be88d8f1acf1a75cc8409","Fix out of bound reads due to integer overflow in the ADPCM IMA Electronic Arts EACS decoder."
FFmpeg,"e2dae1faa84ada5746ac2114de7eb68abd824131","Fix a buffer overflow in libx264 interface to x264 encoder. Previous code ignored the compressed buffer size passed in. This change returns as many complete NALs as can fit in the buffer, and logs an error message."
FFmpeg,"64be0d1edad630f5bc0f287022f5880de07915b2","id3v2: prevent unsigned integer overflow in ff_id3v2_parse()"
FFmpeg,"2c9a5172d328259c5d76e588f2ddc12f439ffcd0","dfa: fix buffer overflow checks to avoid integer overflows."
FFmpeg,"65daa942eb51c348e205ae3a54f77b8781907a81","Fix buffer overflow checks to avoid integer overflows."
FFmpeg,"e48fe14a54d8360336dbb22f3f787815b57dda47","targa: prevent integer overflow in bufsize check. (cherry picked from commit 78e2380a6d09e7a8b2a74d090abfb0a922e046f6)"
FFmpeg,"78e2380a6d09e7a8b2a74d090abfb0a922e046f6","targa: prevent integer overflow in bufsize check."
FFmpeg,"52b2e95cd9f829b83b879a0694173d4ef1558c46","dvdsubdec.c: prevent input buffer overflow"
FFmpeg,"b79c3df08807c96a945d9cea21c5d923c464d622","prevent integer overflow in calculating duration"
FFmpeg,"2111a191ebec422cf7781225cbcfdd69e71afce1","Check index in mjpeg AC decode against overflowing. This fixes a possibly exploitable buffer overflow and it will likely also be needed for future overreading fixes."
FFmpeg,"4f90688b6e1d79d85ac2e065a2cf1e7e9bd665a7","matroskadec: fix integer overflow patch from reimar"
FFmpeg,"366d919016a679d3955f6fe5278fa7ce4f47b81e","vorbisdec: Prevent a potential integer overflow."
FFmpeg,"02591641f88097aec2a573f0ae384c8b87bcfe3b","shorten: remove VLA and check for buffer overflow"
FFmpeg,"1302ccc1a771d6e713a28fbbf70fc6cd6ae93b07","Another buffer overflow, fixes issue1758."
FFmpeg,"cd12c37729ec4a2433d3835af89e5039611f5950","Fix integer overflow warnings in h264.h"
FFmpeg,"0b882b4009c9fbe24020c2fe83b21ee43d0784ea","Fix crash in MLP decoder due to integer overflow. Probably only DoS, init_get_bits sets buffer to NULL, thus causing a NULL-dereference directly after."
FFmpeg,"cb893cf38662d9c532de41e0fd03d0fdd992a557","avoid integer overflow in dnxhd encoder, fixes #1557"
FFmpeg,"4c0dda2b3f45471faa233c62205e712fb072a76b","Check codec_id and codec_type in avcodec_open(), based on 43_codec_type_mismatch.patch from chrome This is said to be able to lead to a stack based buffer overflow."
FFmpeg,"21ab5c58270271dbebc061015187bca02e5d51ce","Extend check for integer overflow for malloc argument to take into account also the addition of "sound_buffers" not only the multiplication."
FFmpeg,"932e6a5a4c78250e3cab4f65215214fb0dbf51f7","Fix an integer overflow in the AAC encoder."
FFmpeg,"8d8409ca9ffd56eea6a8ae1963c15492a75af0bd","Fix nalsize check to avoid an integer overflow that made the check incorrect for nalsize > INT_MAX - buf_index"
FFmpeg,"223d996aaf9f1668c28519d3d7eb756e6cdf3fcf","Fix a possibly exploitable buffer overflow."
FFmpeg,"4df7beb3686caf2df345d2e10564aa8cf6c24a65","Increase buffer size to 16384 patch by Alexander E. Patrakov" patrakov gmail This fixes a (probably not exploitable) buffer overflow (apparently unknown to its author)."
FFmpeg,"fe53fa253f4a54f715249f0d88f7320ae0f65df5","reorganize matroska_add_stream() to fix potential mem leak and buffer overflow fix CID44"
FFmpeg,"f7739f3708f786a0b071d8d8b59331525b0ccfd8","Output buffer overflow."
FFmpeg,"494e353179a138b254630f3a208df3aa639d258f","Heap buffer overflow."
FFmpeg,"83e9a67d7c76b12ca614709f451a2a175cd48721","Fix memset(0) based buffer overflow."
FFmpeg,"76d7c327eba042106b729e9d671b6f85f515b1af","Replace idiotic (what moron wrote that code?) "buffer overflow" message by abort()"
FFmpeg,"33e00731294e304ef7935fdb6dd7214bc4df391f","Make h264 decoder conform to requirements of mpegvideo's MPV_frame_start. Namely, that it should not be called if you are starting to decode a B frame without any reference pictures. Prevents an endless allocation cycle in MPV_frame_start that will end in picture buffer overflow and abort. Fixes roundup issue 216."
FFmpeg,"9f1473b304ae11ee09b7ae22016c951fdce31dd2","fix exploitable buffer overflow"
FFmpeg,"6c3dba5760a18dff23213d0c4de7f57065a4648c","correct another possible buffer overflow where interlaced would get stuck to 1 but then width/height would change and interlaced wouldnt be reset ..."
FFmpeg,"4b4f38e42e7b390f3e7f0489da746dbbc9f6bbba","Support Launch when BindAddress is not INADDR_ANY or localhost. Also fix a possible buffer overflow"
FFmpeg,"acb22f9391039f8dde736f9453f351f58b04808d","Fix for overflow issue in mpegvideo.c patch by (Martin Boehme: boehme, inb uni-luebeck de) this integer overflow might lead to the execution of arbitrary code during encoding with threads"
FFmpeg,"6e5c1877b2a93dd63610a1504e95bddc891424f3","split string to avoid buffer overflow in native english speaking persons (fix suggested by The Wanderer)"
FFmpeg,"0e1ceacde98f912de8604ea7ebe321a1790bd4b6","buffer overflow in sdp_probe() fix by (Gildas Bazin )gbazin altern org)"
FFmpeg,"a8d02f2bc90e8d963f1a95f7a75de520259bb2d2","buffer overflow"
FFmpeg,"360130378b4a0029a2a341398b08a7d7acfe85d5","fixing an integer overflow, which could lead to overwriting the end of a malloced buffer by 8 bytes"
FFmpeg,"fd0f45e58b010c0d7049914a392c3e96a2223107","   * fix for integer overflow"
FFmpeg,"7434ba6d53b9a8858a6f965d9a4e60b5eb1316fe","* Improve logging -- now actually gives you the number of bytes sent * Print out the logging information that comes from WMP (you'd be suprised what   it sends! * Fix a remotely exploitable buffer overflow (argh!) * Add support for automatically serving up .asx files. It generates an automatic   redirect to the associated .asf file (with the same parameters). I guess that   someone who understands the realaudio equivalent could hack that it as well."
FFmpeg,"96bfb677478514db73d1b63b4213c97ad4269e8f","nutdec: Prevent a memory corruption"
FFmpeg,"4147b337c10588b36a537c15c4b0b2b432fcc3ea","vp9: fix memory corruption if header decoding fails after size change."
FFmpeg,"9054f6b66b3883d615177c738cb69c6337c4375c","probe_codec: fix memory corruption"
FFmpeg,"5a571d324129ce367584ad9d92aae1d286f389a2","rtpdec_h264: Remove useless memory corruption checks"
FFmpeg,"099d6813c27faf95257a529aa2c65dfde816a487","svq3: Fix memory corruption introduced by automatic thread_count."
FFmpeg,"944f5b2779e4aa63f7624df6cd4de832a53db81b","aacsbr: Fix memory corruption. Fixes Ticket760 and Ticket761 Bug Found by: Diana Elena Muscalu"
FFmpeg,"a18ecfeb365c9fe3e97a782d2d1aeb4e875b469c","ffmpeg: Fix memory corruption with ffserver Bug has been introduced by: commit 1cede1d0112b5b26e6d023846729662b7cf1853f Author: Anton Khirnov <anton@khirnov.net> Date:   Sat Jun 25 07:43:49 2011 +0200"
FFmpeg,"941bb552c6e08b40eb7d7842df19285cd650edd0","Fix memory corruption in case of memory allocation failure in av_probe_input_buffer()"
FFmpeg,"fe99025b167634ceca4bc8118e2b9eeda5769d21","10l memory corruption bug found by Steven Johnson"
FFmpeg,"a28ea2c04debd64091588645437c8539b8a4439b","colorspace converter tests (memory corruption tests at different width/src/dst) quite impressive results only 1 of the 13 rgb->rgb converters fails for the c versions ... sadly only 1 of the mmx converters passes though :( ... i feared allready  that last mplayerxp merge reversed the bugfixes :(((("
FFmpeg,"7eacd70feac49656d70fce677f4d7b42279338da","aac: Handle HE-AACv2 when sniffing a channel order."
FFmpeg,"37bed6ff3f7f48e25d1e0c3efdf8cbb90bcf9514","aacdec: Try to sniff a reasonable channel layout for PCE based configurations."
FFmpeg,"55feff57cec85cfcc972d40e02af131f0cb86a34","avfilter/hqdn3d: an invalid bit depth means a bug, not invalid read data"
FFmpeg,"53c25ee0736497b46bb76064cc2c84c976b2d295","aviobuf: Discard old buffered, previously read data in ffio_read_partial"
FFmpeg,"0cdd1208bed747bc96dcf109fe0e3c607cdbba45","Musepack SV7: try to read files without number of frames provided"
FFmpeg,"24c6f152c44bc27b26cee77d4d3395137c40b61e","Do not read data past the end of the SSND chunk in the AIFF demuxer. Fixes Issue 1455."
FFmpeg,"4589dc5c4d1d84e34da6e2318358e33396d6c326","Append read data onto the buffer instead of overwriting, this ensures that the whole buffer is available for seeking back. Fixes issue480"
FFmpeg,"e630027686a4798cf213b8f76a7bf34ee61ced80","get data size based on the actual data array instead of coding-in the calculation"
FFmpeg,"80a289b9bfc7e1c095e0b284331c6a6280463dec","mxf aes decryption support, patch by Reimar, simplified to only look for first crypto context, will be extended once we get files with multiple cryptocontext, and hope that they won't have broken container ul"
FFmpeg,"38758ab0cd029473cd6bec061b59ab9dadc97b5d","* Add code to allow the img reader to read files at the nominal frame rate.   This (will) allow testing of ffserver in an automated way. The code is nasty   in that it uses a global......."
FFmpeg,"055317a74c179d5e849d9723eb08b0c005e0c0cc","3rd 10l - don't let it read data beyond the end of frame"
fineract,"9d69ed11a9cbd939bae00f33c7a5b6a26af42ad0","Null checks for collection sheet get data"
httpd,"69ce95ded2b530427240fe185ae513d0b6616576","SECURITY (CVE-2014-0117): Fix a crash in mod_proxy.  In a reverse proxy configuration, a remote attacker could send a carefully crafted request which could crash a server process, resulting in denial of service."
httpd,"6a5460f32415c2087b6dd5f67281b111a916a79b","SECURITY (CVE-2014-0226): Fix a memory consumption denial of service in the WinNT MPM used in all Windows installations. Workaround: AcceptFilter <protocol> {none|connect}"
httpd,"a30c26ca9d22f6482465de7adc4b045519127cfc","*) SECURITY: CVE-2014-0231 (cve.mitre.org)    mod_cgid: Fix a denial of service against CGI scripts that do    not consume stdin that could lead to lingering HTTPD child processes    filling up the scoreboard and eventually hanging the server.    [Rainer Jung, Eric Covener, Yann Ylavic]"
httpd,"3d5263c6dcdf517a9eb5a0ab916e1ad49d354355","CAN-2004-0493 - memory exhaustion denial of service"
httpd,"4b319f37a0ae7d5c146299c67e376ed4dd87f50b","Misc cleanups: 	- cleanup HTML, <e> --> <em> 	- remove bogus security warning about LockFile 	- add warning about possible denial of service attack with 	  LockFile in world writable directory 	- remove security encouragement to use inetd; add warning that 	  inetd isn't well supported."
httpd,"dcc5e656245cf5e82c17c140348dfdc9ced5e8c8","	Some more consistency (cgi -> CGI) fixes, and shortened long lines. 	(There are about 200 more >80 lines in the dos, but I haven't the 	time now to fix 'em.  Oh well.)"
httpd,"a65043db401732411c54771d2dc41c52d0fee825","Add a filter_init function to the filters so that a filter can execute arbitrary code before the handlers are invoked."
httpd,"eb8abb96cb389a3ae7d5f5871b42e36e57eb6315","htdigest: prevent buffer overflow when strings in lines are too long."
httpd,"9e91d2c09d154701fafa5e316000d40782c795f8","Fix a potential buffer overflow."
httpd,"823f671813c3bd83af6b7b58026b78465679428d","* support/ab.c: Fix crash caused by integer overflow when printing stats with lot of requests (for example -n 500000000)."
httpd,"b47236794b0209190934d019cab39c41e6e4c52b","SECURITY (CVE-2014-0226): Fix a race condition in scoreboard handling, which could lead to a heap buffer overflow.  Thanks to Marek Kroemeke working with HP's Zero Day Initiative for reporting this."
httpd,"0548ec7610f98228a3607fde86b2a4c82121f7fd","htdigest: Fix buffer overflow when reading digest password file with very long lines."
httpd,"ee2b9cbfe4fc76f586390d08f8accd2aa14e66f7","Avoid buffer overflow if one protocol string is too long, but at least one is not."
httpd,"d265c519032088ae939290c53f91207c115897b1","Fix integer overflow in ap_pregsub. This can be triggered e.g. with mod_setenvif via a malicious .htaccess"
httpd,"53ba8d4c4c82525e056427e557154944b5c6e665","Limit sscanf format to the number of chars actually needed and buffer size provided to prevent buffer overflow."
httpd,"f8a8f3c5316182076bf3cb1b5349c177248e7781","htdbm: Fix possible buffer overflow if dbm database has very long values.  PR 30586 [Dan Poirier]"
httpd,"afc7b3d09fd01a12cafa3a5e3b9193b91b242afe","Fix buffer overflow in date handling PR 41144 (Davi Arnaut)"
httpd,"f72c6a1dd509f56793eba025ba764fab52943824","mod_cgid: Fix buffer overflow processing ScriptSock directive."
httpd,"ae26418e569c429fa4005a68eb1267eee364c37e","badly encoded urls could cause a null byte skipping (read buffer overflow). (e.g. % as last character). avoid that."
httpd,"d8f71ba6b7c20cad59faa66c1a9bc93f947e651f","* modules/ssl/ssl_engine_kernel.c (ssl_hook_UserCheck): Fix buffer overflow in FakeBasicAuth code if client's subject DN exceeds 6K in length (CVE CAN-2004-0488); switch to using apr-util base64 encoder functions."
httpd,"d5a6dc2cc23a0e0623f3aebc562d83218f5de70a","uh, oh. Fix possible 1-byte buffer overflow."
httpd,"6d04eed40982ae64cbab037b007aafcae244a243","Protect from buffer overflow when populating a HEAP based cache object."
httpd,"10e8efca05dcc4ca92d4a6699b9be7d922ff07e3","Removed the destruction of the bucket allocator prior to clearing the transaction pool.  The bucket allocator will now get destroyed when apr_pool_clear() invokes its cleanup callback.  With the old logic, memory corruption was possible if the pool contained any brigades that referenced any buckets allocated from the bucket allocator."
httpd,"583ee6821de8e0d70e12e66858d59aa9b4c1dc44","Fix memory corruption problem with ap_custom_response() function. The core per-dir config would later point to request pool data that would be reused for different purposes on different requests."
httpd,"416e64ff5c7039b24bfb56c55fdbeb61bc63b3f5","Build array of allowed methods with proper dimensions, fixing possible memory corruption."
httpd,"f60e083d1faabde4fa389f43acdd057c7e0c9492","deduplicate the code handling the directory traversal for the SSL[Proxy]CACertificatePath and SSLProxyMachineCertificatePath directives"
httpd,"a7c59c6bcbf9e38346d9d0bf07f8d3e8b00a537c","Trivial change to reporting an error when an identity spoof is encountered with respect to FakeBasicAuth."
httpd,"bbb57b5c5afe89137710e9da88e2154db73d74c9","mod_proxy_http: don't pretend we are sending a body before ProxyErrorOverride takes place, the response it to be handled by ErrorDocument is this case. Also it useless to take care of pre-read data since the body is discarded in this case."
httpd,"b0e9ee428b957177f7bb5c1271a304f611d19716","* Rip out the old flushing approach for solving lifetime issues between the   backend connection bucket allocator and front end connection bucket allocator.   Instead copy the buckets from the backend over to ones that have been created   using the front end bucket allocator. For metabucket this is done by recreating   them, for data buckets this is done by reading them and putting the read data   in a transient bucket."
httpd,"05ef17166d78b425a9cdd7f242f1233314890c3d","*** Patch for EBCDIC-host and HTTP/0.9 responses only *** In dealing with a HTTP/0.9 response to a proxy request, we have pre-read data that is not an HTTP header. At this point of processing, we don't know yet whether the data is going to be interpreted an binary or not. (In fact, we may never find out because HTTP/0.9 lacks the Content-Type headers; only by configuring mod_charset_lite can we control the conversion). But mod_charset_lite will get control only later, so it cannot decide on the conversion of the current buffer full of data. => This is an extreme and rare situation normally. So, for catching the most obvious problem (talking not to a HTTP server but to some other protocol), the best guess here is to treat the buffer as "text/*" (to make error messages readable)."
httpd,"ac3dd9853d6cc1b3b861c5e7d33825edfab42952","Get non-chunked input body filtering working with an EOS bucket.  The basic design has ap_setup_client_block setting a field in the conn_rec which tells http_filter how much data is in the body (with chunking this will represent how much data is in the chunk).  The ap_get_client_block then calls down the stack with the maximum amount of data that it can receive back.  When http_filter reads all of the data, it adds an eos bucket to the end of the brigade.  ap_get_client_block continues to read data until it gets the eos bucket.  This allows filters to increase the size of the body data."
