outcome_class,project_name,hash,commit_message
1,osem,0c6d1fa23386a51868bef4703c155aaaf2804023,Update rails-html-sanitizer re: CVE-2018-8048
1,osem,96d59946730d64f28d474e41a46e4a104a5bd576,CVE-2018-8048: Update loofah
1,osem,d08d05416f4788f80ecee854098263333907be3c,Fixes CVE-2014-7819
1,osem,acc28d22ae71e097fdd325ade7e66b6f5c6e5a1b,Fixes CVE-2014-7829
1,osem,7cf444f3bbf4660a3264878b79d02301a53836c3,Update rails/sprockets to fix CVE-2014-7818/CVE-2014-7819
1,osem,f2bbb68ad9d1e2a078fce2e855196f18b1349c47,Update rails to address CVE-2014-3514. Fix the deployment
1,osem,7189221f8e833613eeaa2f701a8dd8213191875f,Fix CVE-2014-3483 - rails active record vulnerability
1,openmeetings,a974b07ec70600e87c0ec39778051d1da1f98f49,no jira: security page is updated with CVE-2017-5878 details
1,openmeetings,d99b5f43337acc3dc29435cab96280764f07a242,no jira: CVE-2016-8736 is announced
1,openmeetings,49711a51216cc540b82839c4bc856d42422fa0bb,no jira: CVE-2016-8736 is announced
1,couchdb-documentation,7f35921089df8ad6a3163c09747ed285dd6465cf,docs: add CVE-2018-8007 to 1.7.x and 2.1.x release notes
1,couchdb-documentation,86ae5c82edf59031455d6982fd7a8f8c7ef3b0ad,Add documentation for CVE-2014-2668
1,couchdb-documentation,249718c6cca0cadfab47aec5ea2b96c63a9e863b,Update 1.6.0 notes with proper CVE-2014-2668 note
1,couchdb-documentation,d20f569d5738f00a66771d3bc4d2420b4df62b47,Add CVE-2014-2668 warning to old release branches
1,salt,c2dc709bcef54d23c9f2aa1d01820e470af5ddcf,Added CVE-2015-8034 to 2015.8.3 and 2015.5.8 release notes
1,salt,5e54359869292bcb891901350065859984b01854,"Updated Debian, RHEL / Cent, Ubuntu installation instructions with new repo structure for 2015.8.3. Added CVE-2015-8034 to release notes."
1,apr,61dde587598467613a3f6f373795a970129ba38f,"SECURITY: CVE-2015-1829 (cve.mitre.org) APR applications using APR named pipe support on Windows can be vulnerable to a pipe squatting attack from a local process; the extent of the vulnerability, when present, depends on the application. Initial analysis and report was provided by John Hernandez of Casaba Security via HP SSRT Security Alert."
1,apr,682d0f1bb6a8d54465695e1972f26991a08c7739,Security: CVE-2011-0419 Reported by: Maksymilian Arciemowicz <cxib securityreason.com>
1,apr,c90987cea4a9c28cb766f39d58ba6c1f3df35f68,SECURITY: CVE-2010-1623 (cve.mitre.org) Fix a denial of service attack against apr_brigade_split_line().
1,apr,1933008dc57ed89520ceb75f45132e1eaade4c1d,"SECURITY: CVE-2009-2412 (cve.mitre.org) Fix overflow in pools and rmm, where size alignment was taking place."
1,apr,5edc0d59cacba308f4ed692a626669f98e996721,SECURITY: CVE-2009-0023
1,ofbiz-framework,9abaec3bf74247ccf1842bf498aa0a3d6fc38c98,Fixed: Update Apache Tomcat to 9.0.10 because of CVE-2018-8037 (OFBIZ-10517)
1,ofbiz-framework,14fc67ddda41916d30fae83fab7dc44ce543d255,Fixed: Update Tomcat to 8.0.42 because of CVE-2017-5648 (OFBIZ-9313)
1,ofbiz-framework,36c20a814ea17aeb9b073a8cd75b04ebd8a0fb28,Updates Shiro to 1.2.5 (CVE-2016-4437) - https://issues.apache.org/jira/browse/OFBIZ-7373
1,ofbiz-framework,c5bb8c4bbc02f94297325f45ab5c61a6eff5ea84,"Updates OWASP dependency check files. Several changes, notably: * removes all Tomcat libs suppresses (in catalina\lib) and rather adds a sole suppress based on CVEs (current Tomcat version not concerned) * same for jsp-api-2.3 * a new vulnerability is identified: CVE-2015-1776 for hadoop libs (in solr component)"
1,ofbiz-framework,f76b246f1838e995daac5326c2a63da4e126e119,In framework/base/lib/ updates Xalan from 2.7.1 to 2.7.2 because of CVE-2014-0107 (was fixed at XALANJ-2435) - https://issues.apache.org/jira/browse/OFBIZ-6905 This implies to update also Xerces from 2.9.1 to 2.11.0 and also xml-apis from 2.9.1 to 1.4.01 (2.9.1 was a wrong version number. It was actually part of the Xerces 2.9.1 package but I was unable to find the real version number then at https://xerces.apache.org/xerces2-j/releases.html)
1,ofbiz-framework,04c04e27912a28c54c63eb5b8c95fc45c57b19b0,OFBIZ-6568: upgraded Groovy to the latest version (2.4.5). [CVE-2016-2170] The infamous Java serialization vulnerability
1,ofbiz-framework,445db70c4a652efce0d065c65eedb754b68f7c2a,Updates commons-collections lib from 3.2.1 to 3.2.2 [CVE-2016-2170] The infamous Java serialization vulnerability
1,ofbiz-framework,34de251fe7983202eabd56e4a1bc3bcdcb9e4f97,The description attribute of the display-entity element is now escaped to prevent the risk of an XSS attack. [CVE-2015-3268] Stored Cross-Site Scripting Vulnerability affecting the description attribute of the display-entity element because it was not escaped.
1,ofbiz-framework,c1cd3ea29c3c42f8e81ce9dc356e4998f30191fd,Removed support for runtime nested expressions in FlexibleStringExpander.java. This fixes the vulnerability CVE-2013-2250
1,ofbiz-framework,88abfbe365f4afc1eea431231bf1ca4d7bae6486,"The content rendered in the Webtools view log"" screen is now rendered from the ofbiz.log file rather then the ofbiz.html file in order to provide more control on the html code rendered in the screen. This fixes the vulnerability CVE-2013-2137"""
1,ofbiz-framework,95f894ca8522771180624f37218d09a4bc605b99,CVE-2013-0177: The Image.alt is now escaped to prevent the risk of an XSS attack.
1,ofbiz-framework,acf502ab4d09a241e6dda17f3bc17a7fbd5875e2,"CVE-2012-3506: Unlike descriptions and values, tooltips were not encoded, thanks to Scott for spotting it (r1377382 was flawed)"
1,ofbiz-framework,15f579cdf5928352aa5cd4342f7dc038ac211a1c,"Upgraded Ant from 1.8.3 to 1.8.4 and Commons Compress"" from 1.4 to 1.4.1 in order to protect the system from vulnerability reported in CVE-2012-2098: Apache Commons Compress and Apache Ant denial of service vulnerability."""
1,ofbiz-framework,8216053d6d9f95799b5b3c28be1f00f9081347a0,CVE-2012-1621: Prevent user submitted data from being streamed directly back to the browser when the content map-key is not found.  Log a warning instead.
1,ofbiz-framework,c5a273762af65c6ee40b477984c1c10c05121494,CVE-2012-1622: Disable support for nested scripts in FlexibleStringExpander.
1,ofbiz-framework,63ecd4d1b9d563684f5a1c1e50b8d0f254da9de6,CVE-2012-1621: Ensure that collections (except for maps) are properly encoded for html when rendered using toString() e.g.
1,ofbiz-framework,9141247872ac9dabfd436f55261271282fa6254d,CVE-2012-1621: Escape errors returned from ajax calls in the checkout pages
1,ofbiz-framework,077b7a2a2d1e7e7673d16fbfc28f7277db8fdcea,CVE-2012-1621: Removed the Webslinger component and all the framework dependencies on it; the reasons for this * no active committer was maintaining the webslinger component * the component was experimental and not really used by OFBiz * the component was really big (lot of jars etc...) and we are trying to slim down the OFBiz framework and keep only the essential/useful features * this fixes a security issue reported to the OFBiz PMC
1,ofbiz-framework,355bec9ec074a4fb3a7755cedf6dc8665b2702bd,[CVE-2010-0432] Multiple fixes to the macro and html form widget renderers to ensure that all output is encoded when necessary.
1,ofbiz-framework,62c1cf16f3c85ac2b3647e031287bfc7cb7baf26,"[CVE-2010-0432] Properly encode any error messages before attempting to write them to the response.  I'm doing it here to avoid having to do the encoding within each app's error.jsp file, I think this should be fine though."
1,ofbiz-framework,fcd25d0223f5a6b6c53594af901b2ad4ff64bc81,"[CVE-2010-0432] Added an OFBiz specific FreeMarker TemplateExceptionHandler, ensures that any stack trace error messages are properly encoded before being dumped to the browser (or anywhere else)."
1,ofbiz-framework,357858f067ebc9f701370bf2820bb811ba76f12e,[CVE-2010-0432] Menu widget links of type hidden-form were not correctly encoding the value attribute.
1,spark-website,0bfb69b9b07c5c3124cd2b74a3fae90d0c0e721f,"Clarify CVE-2018-8024 doesn't affect 1.6, 2.0"
1,spark-website,e33a4bb7d8bbc25bb6a7d96c8bd6c13e3b05e77b,Add CVE-2018-11770
1,spark-website,85c47b70516aad3b04c46438b598d379121a4778,"Add ref to CVE-2018-1334, CVE-2018-8024"
1,spark-website,6d90ff44d674c716e93f811cc9308144cb67f083,Added CVE-2017-12612
1,spark-website,1c7fd01e9eb258407da07dc765444e4cf8c28f7c,Add note about CVE-2017-7678
1,santuario-cpp,c1bf03d451ecef9c67fcdd3977767c6885ce1399,CVE-2013-2156
1,santuario-cpp,495b42769e6e084ec0fb4bb82c8f1cfe763db940,CVE-2013-2155
1,santuario-cpp,2e522df5434eaa66787af08cbc5434a318581491,"CVE-2013-2153, CVE-2013-2154"
1,santuario-cpp,6e78cbb7954a38b7df98c0c55fe412ca0a97934a,"Fix for CVE-2011-2516, SANTUARIO-271"
1,subversion,43a08e77cd5abc87d8ab42f9eda0e037f919defe,* contrib/hook-scripts/CVE-2017-9800-pre-commit.py: Move from here...
1,subversion,4e064cf222923c6820a6131a8635da36be138d53,"* contrib/hook-scripts/CVE-2017-9800-pre-commit.py: New, a pre-commit    hook to prevent users committing svn:externals that attempt to    exploit CVE-2017-9800."
1,subversion,04630da5b89a7cf9502441fe6b62e95d44b28440,Fix CVE-2017-9800.
1,subversion,483924ca047937547a86334219b062889af6e457,* CHANGES (1.10.0): Drop the r1718267 entry.  This change fixes CVE-2015-5259   and has been released in Apache Subversion 1.9.3.
1,subversion,a3d4dc70b54dd52407a70a3a26c244d711790d16,* CHANGES: Mention CVE-2016-2167 and CVE-2016-2168.  Fix typo in   the description of the r1735179 change released in 1.9.4.
1,subversion,370df85476c29b2d4dfa7078bb67e6f05bf5e37e,* CHANGES: List CVE-2015-5259 and CVE-2015-5343.
1,subversion,a1e2df09f5957695cb979a0a878183b881578582,The fix for CVE-2015-3184 (Subversion) and CVE-2015-3185 (httpd) broke the use of 3rd party modules such as mod_auth_kerb and mod_auth_ntlm when mandatory authn was combined with mod_authz_svn.  The problem was httpd returned a 401 response without an Authentication header meaning the client was unable to authenticate.  By returning DECLINED we allow the authn module to generate a 401 with the correct headers.
1,subversion,bcb51fe35a508d9410a9d59958d4357446821835,* CHANGES: List CVE-2015-3184 and CVE-2015-3187.
1,subversion,b90fdeedd022c76526881cdd3be0330b2580ab79,* CHANGES: Note which revision fixed CVE-2011-1921 and CVE-2011-1783.
1,subversion,c3a1f2dda23a4c7402f46e63c2e300ab9bc541d5,Commit the fix for CVE-2011-1921 and CVE-2011-1783.
1,subversion,41cf6ef30187bb1fb1ed35f5a461a9d11948c824,* CHANGES   (1.6.16): Add information about CVE-2011-0715.
1,subversion,375ed09d53aedb3fcdbbbb9ea651c84d9bf54576,* CHANGES   (1.6.13): Add note about CVE-2010-3315.
1,subversion,475ec9184a8b8b10f32ee790f5d2379446530a40,* trunk/www/release-history.html * trunk/www/security.html * trunk/www/security * trunk/www/security/CAN-2004-0749-advisory.txt * trunk/www/security/CVE-2007-3846-advisory.txt * trunk/www/security/mod_authz_svn-copy-advisory.txt * trunk/www/security/CAN-2004-0413-advisory.txt * trunk/www/security/CVE-2009-2411-advisory.txt * trunk/www/security/CVE-2007-2448-advisory.txt * trunk/www/svn-sscanf-advisory.txt   Move these...
1,subversion,0269eb9858438a992de5bc311bfbec5f08d99eef,* www/security/CVE-2009-2411-advisory.txt:   Update to the latest information.
1,subversion,5ceb1d594c57272a33b1472ab1265a9e12a20980,"In an effort to ensure that the website is updated for the public announcement, add the text for the CVE-2009-2411 advisory."
1,subversion,9a646b525c67a78f6a07c2f0c868c5f53adab2aa,"In an effort to ensure that the website is updated for the public announcement, add the text for the CVE-2009-2411 advisory."
1,subversion,95bb3ef9bf0cee3976788c64e8ab486d7f10e468,* CVE-2007-3846-advisory.txt: Rename from CVE-2007-3864-advisory.txt (typo).
1,subversion,87400f5a5fe9cff02c2ec1e9fe1020763ec4d633,* www/security/CVE-2007-3864-advisory.txt: New file.
1,subversion,867de20a1af5f891d261cf003db4ea8aa8f71f46,CVE-2007-3846: Check that client dir separator is not in a path component.
1,subversion,c64880b7a8e57790fb292c02b92ab3e29e5d6704,"* www/security/CVE-2007-2448-advisory.txt   Fix typo, and public/private confusion."
1,subversion,6a1bb9188b52d87044049742b799fdaeeb8c81e2,Add description of CVE-2007-2448.
1,wink,da602013d4639d855d57abc924f97a5074b5e1fc,security advisory CVE-2010-2245.docx documentation
1,tomcat-connectors,8f661b43a70f47069d0b58e8df59948369a385ad,CVE-2014-8111 is public so add it to the changelog.
1,tomcat-connectors,c7dd205b858846838a50f727047e902a35675ba8,Make sure the 400 is returned to the browser. (like other connectors). The prevents a possible DOS via invalid headers and is the fix for CVE-2009-0033.
1,tomcat-connectors,359527164af93617392a6b914b3fbbc2fd6bb3b7,"Port r673834 to 5.5.x/4.1.x Make filtering of \r and \n in headers consistent for all connectors. Make handling of 404s consistent across components. Provide option to include custom status message in headers. SRV.5.3 suggests custom messages are intended for the body of the response, not the status line. This is the security fix for CVE-2008-1232."
1,tomcat-connectors,ed8bc8a641441353b47e3ecdc64911f4b71f5a27,Fix CVE-2005-3164
1,myfaces-tobago,28e0d35db69efe8c8e48fcc089723b5f31cee3e7,"update deltaspike, because of CVE-2017-17837"
1,myfaces-tobago,34e4410f2cea76c78779627665c73905e2523824,TOBAGO-1839: Cross-site scripting (XSS) vulnerability in jsoup before 1.8.3 - CVE-2015-6748
1,myfaces-tobago,0507971848e8605524e9dd9dce16822b3f3b57e8,"Removing Tomahawk from the test, because its not important or representative. But it has some dependencies with CVE issues: [ERROR] batik-awt-util-1.6-1.jar: CVE-2015-0250 [ERROR] batik-gui-util-1.6-1.jar: CVE-2015-0250 [ERROR] batik-util-1.6-1.jar: CVE-2015-0250 [ERROR] commons-fileupload-1.2.1.jar: CVE-2014-0050, CVE-2013-0248 This was generated by mvn dependency-check:check"
1,myfaces-tobago,36479f7714e26ef3d25c4bece063c324eaf935c8,TOBAGO-1364: CVE-2014-0050 Apache Commons FileUpload DoS
1,myfaces-tobago,d1738cab9cb487293d92f8b84f9c79be1c5bbfe9,TOBAGO-1364: CVE-2014-0050 Apache Commons FileUpload DoS
1,bodhi,5c02cd15d509cd931fb5dd8076565e02e9d677c7,CVE-2017-1002152: Sanitize Bugzilla titles in rendered HTML.
1,bodhi,4299b0fff19f0f4ab168326bd47ceeeae38516a2,- Support bug aliases (ie CVE-2007-5201) - Add a test case for testing bug aliases - Remove more close_bugs reminents
1,ambari-infra,b4f872881cfbf01f340481cffc02a1b233d5a5c8,AMBARI-24431. Infra Manager / Log Search: Fix Jetty CVE-2018-12536. (#2002)
1,commons-compress,1efa5de83e0f00fec485fbc9669e17d30556ed98,update security page with CVE-2018-11771
1,commons-compress,d3dac8c0f50b2e7ae97b764034823adce6878287,include CVE-2018-1324 in limitations page
1,commons-compress,8f702469cbf4c451b6dea349290bc4af0f6f76c7,[CVE-2012-2098] Actually this shift is supposed to be unsigned.
1,commons-compress,0600296ab8f8a0bbdfedd483f51b38005eb8e34e,"[CVE-2012-2098] Integrate fallback sort into the rest, add some more tests and fix bug in bucket boundary calculation"
1,commons-compress,fdd7459bc5470e90024dbe762249166481cce769,[CVE-2012-2098] add fallback sorting algorithm of libbzip2 1.0.6 (actually added with 0.9.5)
1,cloudstack,ec1d1e50c5bdea785fd5784700b47d561830ff46,Merge pull request #1742 from shapeblue/cve-2016-6813
1,cloudstack,f1e05ac344cfde0d1a82cd6d615b341af51d60db,Added CVE-2012-4501 as fixed in the CHANGES file
1,kernel-source,e98ba103923a29fb94d882afbda25efa53310ff4,alarmtimer: Prevent overflow for relative nanosleep (CVE-2018-13053 bsc#1099924).
1,kernel-source,94bf968c4c884e471c1fb4e969b794a6b16db10d,socket: close race condition between sock_close() and sockfs_setattr() (CVE-2018-12232 bsc#1097593).
1,kernel-source,41ecb4071701a79e788b753e1e61e504d778bde7,"xfs: set format back to extents if xfs_bmap_extents_to_btree (bsc#1090717, CVE-2018-10323)."
1,kernel-source,7d4f2570e2b3b814413eca9d46616883e6f0fed7,x86/pti: Mark constant arrays as __initconst (bsc#1068032 CVE-2017-5753).
1,kernel-source,cc0569de51ada990da2a37b18d347447f409985c,"x86/cpuid: Fix up virtual"" IBRS/IBPB/STIBP feature bits on Intel (bsc#1068032 CVE-2017-5753)."""
1,kernel-source,cd20d46dd4fabe930267412e5d6ca3bf6760bd0a,"- x86/speculation: Add basic IBRS support infrastructure   (bsc#1068032 CVE-2017-5753). - x86/pti: Do not enable PTI on CPUs which are not vulnerable   to Meltdown (bsc#1068032 CVE-2017-5753). - x86/cpufeature: Blacklist SPEC_CTRL/PRED_CMD on early Spectre   v2 microcodes (bsc#1068032 CVE-2017-5753). - x86/nospec: Fix header guards names (bsc#1068032 CVE-2017-5753). - x86/bugs: Drop one mitigation"" from dmesg (bsc#1068032   CVE-2017-5753). - x86/cpu/bugs: Make retpoline module warning conditional   (bsc#1068032 CVE-2017-5753). - x86/cpufeatures: Clean up Spectre v2 related CPUID flags   (bsc#1068032 CVE-2017-5753). - x86/retpoline: Simplify vmexit_fill_RSB() (bsc#1068032   CVE-2017-5753). - x86/speculation: Simplify indirect_branch_prediction_barrier()   (bsc#1068032 CVE-2017-5753). - module/retpoline: Warn about missing retpoline in module   (bsc#1068032 CVE-2017-5753). - x86/spectre: Check CONFIG_RETPOLINE in command line parser   (bsc#1068032 CVE-2017-5753). - x86/speculation: Use Indirect Branch Prediction Barrier in   context switch (bsc#1068032 CVE-2017-5753). - Refresh   patches.suse/0001-x86-cpufeatures-Add-CPUID_7_EDX-CPUID-leaf.patch. - Refresh   patches.suse/0002-x86-cpufeatures-Add-Intel-feature-bits-for-Speculati.patch. - Refresh   patches.suse/0003-x86-cpufeatures-Add-AMD-feature-bits-for-Speculation.patch. - Refresh   patches.suse/0004-x86-msr-Add-definitions-for-new-speculation-control-.patch. - Refresh   patches.suse/0007-x86-speculation-Add-basic-IBPB-Indirect-Branch-Predi.patch. - Refresh patches.suse/supported-flag. - Delete   patches.suse/0005-x86-pti-Do-not-enable-PTI-on-processors-which-are-no.patch. - Delete   patches.suse/0006-x86-cpufeature-Blacklist-SPEC_CTRL-on-early-Spectre-.patch. - Delete patches.suse/0008-x86-kvm-Add-IBPB-support.patch. - Delete   patches.suse/0009-x86-speculation-Use-Indirect-Branch-Prediction-Barri.patch. - Delete   patches.suse/0010-x86-mm-Only-flush-indirect-branches-when-switching-i.patch. - Delete   patches.suse/0011-x86-speculation-Add-basic-IBRS-support-infrastructur.patch. - Delete   patches.suse/0017-x86-ibrs-Add-new-helper-macros-to-save-restore-MSR_I-fix.patch. - Delete   patches.suse/0017-x86-ibrs-Add-new-helper-macros-to-save-restore-MSR_I.patch. - Delete   patches.suse/0018-x86-vmx-Direct-access-to-MSR_IA32_SPEC_CTRL.patch."""
1,kernel-source,8343cabd2f4e07f1b275d3a1b165c86125c253b7,"- Documentation: Document array_index_nospec (bsc#1068032   CVE-2017-5715). - array_index_nospec: Sanitize speculative array de-references   (bsc#1068032 CVE-2017-5715). - x86: Implement array_index_mask_nospec (bsc#1068032   CVE-2017-5715). - x86: Introduce barrier_nospec (bsc#1068032 CVE-2017-5715). - x86: Introduce __uaccess_begin_nospec() and uaccess_try_nospec   (bsc#1068032 CVE-2017-5715). - x86/usercopy: Replace open coded stac/clac with   __uaccess_{begin, end} (bsc#1068032 CVE-2017-5715). - x86/syscall: Sanitize syscall table de-references under   speculation (bsc#1068032 CVE-2017-5715). - nl80211: Sanitize array index in parse_txq_params (bsc#1068032   CVE-2017-5715). - x86/spectre: Report get_user mitigation for spectre_v1   (bsc#1068032 CVE-2017-5715). - Delete patches.suse/0001-Documentation-document-array_ptr.patch. - Delete   patches.suse/0002-asm-nospec-array_ptr-sanitize-speculative-array-de-r.patch. - Delete patches.suse/0003-x86-implement-array_ptr_mask.patch. - Delete   patches.suse/0004-x86-introduce-__uaccess_begin_nospec-and-ifence.patch. - Delete   patches.suse/0007-x86-narrow-out-of-bounds-syscalls-to-sys_read-under-.patch. - Delete   patches.suse/0009-kvm-x86-update-spectre-v1-mitigation.patch. - Delete   patches.suse/0010-nl80211-sanitize-array-index-in-parse_txq_params.patch."
1,kernel-source,13295d4bfe9d5d6cdf186c41889ade92aebaa0ed,x86/ibrs: Add new helper macros to save/restore MSR_IA32_SPEC_CTRL fix (bsc#1068032 CVE-2017-5753).
1,kernel-source,8d8b71829ce862d99f5a21746f4a852b991206e4,- x86/cpufeature: Move processor tracing out of scattered features   (bsc#1068032 CVE-2017-5753). - Refresh   patches.suse/0001-x86-cpufeatures-Add-CPUID_7_EDX-CPUID-leaf.patch. - Refresh   patches.suse/0007-x86-speculation-Add-basic-IBPB-Indirect-Branch-Predi.patch.
1,kernel-source,e36ab4fd68a23558c3163bc9b14ee6b8466a25ab,x86/vmx: Direct access to MSR_IA32_SPEC_CTRL (bsc#1068032 CVE-2017-5753).
1,kernel-source,ea7a9840f571bafe1311c97724c8192d79784af2,x86/ibrs: Add new helper macros to save/restore MSR_IA32_SPEC_CTRL (bsc#1068032 CVE-2017-5753).
1,kernel-source,405de6396bc338f4cf91c99d0de81eb1d96a44f7,x86/enter: Use IBRS on syscall and interrupts (bsc#1068032 CVE-2017-5753).
1,kernel-source,9509b823977e7a324fe72faeeb96022ffe896f1f,x86/enter: Create macros to restrict/unrestrict Indirect Branch Speculation (bsc#1068032 CVE-2017-5753).
1,kernel-source,06f535485fcca281052b59fdefce0d2d74d409a7,x86/idle: Control Indirect Branch Speculation in idle (bsc#1068032 CVE-2017-5753).
1,kernel-source,dcddcbff9cbf55080e72706ebbab93b777c49c5a,x86: Simplify spectre_v2 command line parsing (bsc#1068032 CVE-2017-5753).
1,kernel-source,a9da8ea795c94575e463f87f497753e6345f6085,x86/speculation: Add inlines to control Indirect Branch Speculation (bsc#1068032 CVE-2017-5753).
1,kernel-source,c1393bdd1b784ec78fbca0ead13ae9d370ab3c5c,x86/speculation: Add basic IBRS support infrastructure (bsc#1068032 CVE-2017-5753).
1,kernel-source,efa5d45424b2265be4b63dc2497e5e2e3a026a88,x86/mm: Only flush indirect branches when switching into non dumpable process (bsc#1068032 CVE-2017-5753).
1,kernel-source,32b0eb94e05cb57bfc0e7afa8995e31e7cf4745e,x86/speculation: Use Indirect Branch Prediction Barrier in context switch (bsc#1068032 CVE-2017-5753).
1,kernel-source,61a9bc031560dcc8427dda583695fe1ed3d7cf90,x86/kvm: Add IBPB support (bsc#1068032 CVE-2017-5753).
1,kernel-source,f7e8150067873e2b23d8de7274b787f78e00b5ea,x86/speculation: Add basic IBPB (Indirect Branch Prediction Barrier) support (bsc#1068032 CVE-2017-5753).
1,kernel-source,3bf92bd4a6157260a37b5aac3b6bdfae8cd02c2a,x86/cpufeature: Blacklist SPEC_CTRL on early Spectre v2 microcodes (bsc#1068032 CVE-2017-5753).
1,kernel-source,68ffad42b948dac86013f2f0157acaaea6e95afd,x86/pti: Do not enable PTI on processors which are not vulnerable to Meltdown (bsc#1068032 CVE-2017-5753).
1,kernel-source,9123b222eace6f64c5313819307b3326c44df5f5,x86/msr: Add definitions for new speculation control MSRs (bsc#1068032 CVE-2017-5753).
1,kernel-source,5754c16b8dbd6683678a494ac2b2d8d4c64a92c1,x86/cpufeatures: Add AMD feature bits for Speculation Control (bsc#1068032 CVE-2017-5753).
1,kernel-source,5335ad62351925cc443276759cd048ff9c14d142,x86/cpufeatures: Add Intel feature bits for Speculation Control (bsc#1068032 CVE-2017-5753).
1,kernel-source,c388063e24e5009db22e0c6f76ed489298a3bca1,x86/cpufeatures: Add CPUID_7_EDX CPUID leaf (bsc#1068032 CVE-2017-5753).
1,kernel-source,ccfa622017c44d9849455b61a1e81eaba16b3bb9,x86/retpoline: Optimize inline assembler for vmexit_fill_RSB (bsc#1068032 CVE-2017-5753).
1,kernel-source,8dc7c711c790caa528f27fa815a3149f3804613c,x86/retpoline: Add LFENCE to the retpoline/RSB filling RSB macros (bsc#1068032 CVE-2017-5753).
1,kernel-source,d80d6359b32e3636c65b72d031382d2f105860b9,x86/retpoline: Fill RSB on context switch for affected CPUs (bsc#1068032 CVE-2017-5753).
1,kernel-source,804f8a127244c476719005e32993f8f9f0244924,"- Documentation: document array_ptr (bsc#1068032 CVE-2017-5715). - asm/nospec, array_ptr: sanitize speculative array de-references   (bsc#1068032 CVE-2017-5715). - x86: implement array_ptr_mask() (bsc#1068032 CVE-2017-5715). - x86: introduce __uaccess_begin_nospec and ifence (bsc#1068032   CVE-2017-5715). - x86, __get_user: use __uaccess_begin_nospec (bsc#1068032   CVE-2017-5715). - x86, get_user: use pointer masking to limit speculation   (bsc#1068032 CVE-2017-5715). - x86: narrow out of bounds syscalls to sys_read under speculation   (bsc#1068032 CVE-2017-5715). - vfs, fdtable: prevent bounds-check bypass via speculative   execution (bsc#1068032 CVE-2017-5715). - kvm, x86: update spectre-v1 mitigation (bsc#1068032   CVE-2017-5715). - nl80211: sanitize array index in parse_txq_params (bsc#1068032   CVE-2017-5715). - Delete   patches.suse/0003-locking-barriers-introduce-new-observable-speculatio.patch. - Delete   patches.suse/0004-bpf-prevent-speculative-execution-in-eBPF-interprete.patch. - Delete   patches.suse/0005-x86-bpf-jit-prevent-speculative-execution-when-JIT-i.patch. - Delete   patches.suse/0006-uvcvideo-prevent-speculative-execution.patch. - Delete   patches.suse/0007-carl9170-prevent-speculative-execution.patch. - Delete   patches.suse/0008-p54-prevent-speculative-execution.patch. - Delete   patches.suse/0009-qla2xxx-prevent-speculative-execution.patch. - Delete   patches.suse/0010-cw1200-prevent-speculative-execution.patch. - Delete   patches.suse/0011-Thermal-int340x-prevent-speculative-execution.patch. - Delete   patches.suse/0012-ipv4-prevent-speculative-execution.patch. - Delete   patches.suse/0013-ipv6-prevent-speculative-execution.patch. - Delete patches.suse/0014-fs-prevent-speculative-execution.patch. - Delete   patches.suse/0015-net-mpls-prevent-speculative-execution.patch. - Delete   patches.suse/0016-udf-prevent-speculative-execution.patch. - Delete   patches.suse/0017-userns-prevent-speculative-execution.patch."
1,kernel-source,5d5345ee478de0bde69cc788e9986dfd0da1c8d5,Update config files (bsc#1068032 CVE-2017-5715).
1,kernel-source,5fdfc1ab5cf8cc320159cb8b7885ec457b2b8c8c,"bpf, array: fix overflow in max_entries and undefined behavior in index_mask (bsc#1068032 CVE-2017-5753)."
1,kernel-source,0eca3035b68be2efec2ff3543dc5c615f07cef6f,bpf: prevent out-of-bounds speculation (bsc#1068032 CVE-2017-5753).
1,kernel-source,33b16eb2e8611990753131ab5f571c9497791e3f,- x86/cpu/AMD: Make LFENCE a serializing instruction (bsc#1068032   CVE-2017-5754). - x86/cpu/AMD: Use LFENCE_RDTSC in preference to MFENCE_RDTSC   (bsc#1068032 CVE-2017-5754). - Delete   patches.suse/0001-x86-cpu-AMD-Make-the-LFENCE-instruction-serialized.patch. - Delete   patches.suse/0002-x86-cpu-AMD-Remove-now-unused-definition-of-MFENCE_R.patch.
1,kernel-source,ee4aa6250a300c031051e516121483c77e0aed15,userns: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,96c314a8ddd00f08c3d407425c11a9c8adde1b95,udf: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,428aa33d1774d0949f2994d542a7c249b13b850d,net: mpls: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,5711c68c01413c62692c788e3cd647110cafecc9,fs: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,15a775874dd93b53641a226dcb6c811569a19c8f,ipv6: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,7badc3607bfbe2d8058b1dca986a90b933bf63ae,ipv4: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,c23bd6e3cd6bf6bf661da35127fa7743f83d7d1b,Thermal/int340x: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,91002a9af86d8d270ce6d2353b8838ffd9017600,cw1200: prevent speculative execution (bnc#1068032 CVE-2017-5753).
