"outcome_class","project_name","hash","commit_message","files_changed","insertions","deletions"
"1","FFmpeg","610dd74502a58e8bb0f1d8fcbc7015f86b78d70e","avcodec/diracdsp: Fix integer overflow in PUT_SIGNED_RECT_CLAMPED()","1","4","4"
"1","FFmpeg","97c00edaa043043c29d985653e7e1687b56dfa23","avcodec/mlpdsp: Fix signed integer overflow, 2nd try","1","1","1"
"1","FFmpeg","9cc926da7d9920d17b76584e7212309ab5c02387","avcodec/h264idct_template: Fix integer overflow in ff_h264_idct8_add","1","4","4"
"1","FFmpeg","2b6964f764382742bb052a1ee3b7167cac35332f","avcodec/dirac_dwt: Fix integer overflow in COMPOSE_FIDELITYi*","1","2","2"
"1","FFmpeg","12a511f2c265d6319b7fdc332a6aa8aca1535309","avcodec/sbrdsp_fixed: Fix integer overflow","1","1","1"
"1","FFmpeg","73964680d7bce6d81ddc553a24d73e9a1c9156f9","avcodec/dirac_dwt: Fix integer overflow in COMPOSE_DD137iL0()","1","1","1"
"1","FFmpeg","770c934fa1635f4fadf5db4fc5cc5ad15d82455a","avcodec/mdct_*: Fix integer overflow in addition in RESCALE()","2","11","11"
"1","FFmpeg","c897a9285846b6a072b9650976afd4f091b7a71f","avcodec/snowdec: Fix integer overflow in header parsing","1","5","5"
"1","FFmpeg","981e99ab99986935affad7c164ebdfe28e8ea7f8","avcodec/sbrdsp_fixed: Fix integer overflow in shift in sbr_hf_g_filt_c()","1","7","5"
"1","FFmpeg","41d96af2a74cb5df50346b160067facd43149667","avcodec/aacdec_fixed: Fix integer overflow in apply_dependent_coupling_fixed()","1","1","1"
"1","FFmpeg","0976752420706c0a8b3cb8fd61497a47c7d7270f","avcodec/aacdec_fixed: Fix integer overflow in predict()","1","2","2"
"1","FFmpeg","bdee75a4e750735ab3039f004275ac8479072048","avcodec/dirac_dwt: Fix integer overflow in COMPOSE_53iL0()","1","2","2"
"1","FFmpeg","5d31f03a0264cac24434c8108daef4ccba6d28f9","avcodec/takdec: Fix integer overflow in decode_lpc()","1","1","1"
"1","FFmpeg","ec683ed527cef9aad208d1daeb10d0e7fb63e75e","smacker: fix integer overflow with pts_inc","1","5","0"
"1","FFmpeg","67da2685e03805230207daab83ab43a390fbb887","avcodec/dirac_dwt: Fix integer overflow in COMPOSE_FIDELITYi*()","1","2","2"
"1","FFmpeg","d00fc952b6c261dd8eb0f7552b9ccf985dbc2b20","avcodec/ffv1dec: Fix integer overflow in read_quant_table()","1","1","1"
"1","FFmpeg","2a0823ae966be3ad40e5dba6ec4c4dc1e8c6bcad","avcodec/diracdec: Fix integer overflow in INTRA_DC_PRED()","1","1","1"
"1","FFmpeg","732f9764561558a388c05483ed6a722a5c67b05c","avcodec/snowdec: Fix integer overflow in decode_subband_slice_buffered()","1","1","1"
"1","FFmpeg","6def8b8d924af985514ebb1b1a51871c94d26d33","avcodec/h264idct_template: Fix integer overflow in ff_h264_idct8_add()","1","14","14"
"1","FFmpeg","0181b202cc42133eacd74bad33745cf1ba699e6b","avcodec/aacpsdsp_template: Fix undefined integer overflow in ps_add_squares_c()","1","1","1"
"1","FFmpeg","eca2a49716ae1f42804dd3545da2f740edf03250","avformat/aviobuf: Fix signed integer overflow in avio_seek()","1","2","0"
"1","FFmpeg","8c2bb10ddfef1f151b9455d152c9aca91140a4b0","avcodec/utils: Fix signed integer overflow in rc_initial_buffer_occupancy initialization","1","1","1"
"1","FFmpeg","a165b53daa8a3a526d2328ca72c4aa9e7f163045","avcodec/dirac_dwt_template: Fix integer overflow in vertical_compose53iL0()","1","1","1"
"1","FFmpeg","0c9d5b015c2022e8deebb93367f8ee8a8eb779e8","avcodec/fic: Fixes signed integer overflow","1","6","6"
"1","FFmpeg","cadab5a2a74d715fc16325bd89f8b8091def1083","avcodec/pixlet: fixes integer overflow in read_highpass()","1","3","0"
"1","FFmpeg","92da23093c784b1d9f0db4db51d28ea80a59e759","avcodec/diracdec: Fixes integer overflow","1","1","1"
"1","FFmpeg","d1bfa80ec464d475a0de3f513bbb62bcd356099a","avcodec/h264idct_template: Fix integer overflow in ff_h264_idct_add()","1","4","4"
"1","FFmpeg","b2d9d7226943d6229a17e31714ce5162bdf88b33","avcodec/diracdsp: fix integer overflow","1","1","1"
"1","FFmpeg","c0220c768c7fc933a76c863ebbb0abdf68a88533","avcodec/diracdec: Fix integer overflow in divide3()","1","1","1"
"1","FFmpeg","2c630d159ffe8a9822e81f9c041652762b37e068","avcodec/takdec: Fix integer overflow in decode_subframe()","1","1","1"
"1","FFmpeg","8e275a74b09cc87f4334ed572f919b7647d4bea1","avcodec/diracdec: Fix integer overflow in signed multiplication in UNPACK_ARITH()","1","2","1"
"1","FFmpeg","74c1c22d7f0d25f527ed2ebf62493be5ad52c972","avcodec/hevc_ps: fix integer overflow in log2_parallel_merge_level_minus2","1","5","3"
"1","FFmpeg","0764fe1d09833ae4dcf9e427df09378d0d6a3386","avcodec/aacps: Fix multiple integer overflow in map_val_34_to_20()","1","4","4"
"1","FFmpeg","ba4beaf6149f7241c8bd85fe853318c2f6837ad0","avcodec/apedec: Fix integer overflow","1","5","3"
"1","FFmpeg","4de4308d2aa3bfaa286ab566caf087d523cf9a85","avcodec/ffv1dec_template: Fix signed integer overflow","1","1","1"
"1","FFmpeg","0ef8f03133a0bd83c74200a8cf30982c0f574016","avcodec/aacdec_template: Fix undefined integer overflow in apply_tns()","2","5","2"
"1","FFmpeg","2061de8a3f73f14806e5f6ccaf9a635f740a54e6","avcodec/sbrdsp_fixed: Fix integer overflow in sbr_hf_apply_noise()","1","2","2"
"1","FFmpeg","7592d97f10134422d4509ab1287796af70e003ba","avcodec/h264_slice: Fix signed integer overflow","1","1","1"
"1","FFmpeg","de54a37c1dfa2817b5838720fac44e82312ccbfd","avcodec/hevc_ps: Fix integer overflow with beta/tc offsets","1","8","6"
"1","FFmpeg","ea5366670e26b2c6c396e6a5f49827a2b71e6dd6","avcodec/jpeg2000dwt: Fix integer overflow in dwt_decode97_int()","1","1","1"
"1","FFmpeg","73ea2a028e12a7d779834f78dc496c8c4b08361f","avcodec/wavpack: Fix integer overflow in wv_unpack_stereo()","1","1","1"
"1","FFmpeg","24e95f9d4de012f51fdd5767dff0b3142e13ec3a","avcodec/wavpack: Fix integer overflow","1","1","1"
"1","FFmpeg","0c2ef4f6b4d52a7b7184c747ffea3576926ea1b1","avcodec/takdec: Fix integer overflow","1","1","1"
"1","FFmpeg","e95fcfe8fb28fdfdaecec465c60aad79bc340a3d","avcodec/lpc: signed integer overflow in compute_lpc_coefs() (aacdec_fixed)","1","5","2"
"1","FFmpeg","27c20068054d8c6786833234f7b6db19f1e98362","avcodec/takdec: Fixes: integer overflow in AV_SAMPLE_FMT_U8P output","1","1","1"
"1","FFmpeg","1edbf5e20c75f06d6987bc823e63aa4e649ccddd","avcodec/hevcdec: Fix signed integer overflow in decode_lt_rps()","1","6","2"
"1","FFmpeg","e3fadc57c5c170f31455abacbcbd67115d7321d7","avcodec/jpeg2000: Fixes integer overflow in ff_jpeg2000_ceildivpow2()","1","1","1"
"1","FFmpeg","0a87be404ab7e3f47e67e79160dcc9623e36835b","avcodec/mpeg4videodec: Fix integer overflow in num_sprite_warping_points=2 case","1","20","20"
"1","FFmpeg","4cc2a357f5dce9bad36b59fb31ba5cf61cc56272","avcodec/aacsbr_fixed: Fix signed integer overflow in sbr_hf_inverse_filter()","1","12","16"
"1","FFmpeg","c996374d4d86e0efbef71812448b4c65656bc667","avcodec/wavpack: Fix runtime error: signed integer overflow: 1886191616 + 277872640 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","1197c04896423c6c7db65f69da8bc3865b26bb50","avcodec/fft_template: Fix multiple runtime error: signed integer overflow: -1943918714 - 1935113003 cannot be represented in type 'int'","1","25","25"
"1","FFmpeg","71da0a5c9750e9fd0c9609470f610d32952923eb","avcodec/ra144: Fix runtime error: signed integer overflow: -2200 * 1033073 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","90e8317b3b33dcb54ae01e419d85cbbfbd874963","avcodec/flicvideo: Fix runtime error: signed integer overflow: 4864 * 459296 cannot be represented in type 'int'","1","14","0"
"1","FFmpeg","4e3ab1a5c12fe3a88f44b734d3f2e25f4769ec47","avcodec/ac3dec_fixed: Fix multiple runtime error: signed integer overflow: -39271008 * 59 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","18bca25adbae9d010d75f9fc197c0af656af758d","avcodec/mpeg4videodec: Fix runtime error: signed integer overflow: 53098 * 40448 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","e4efd41b83e78c7f2ee3e74bee90226110743a8e","avcodec/takdec: Fix multiple runtime error: signed integer overflow: 637072 * 4096 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","1e6ee86d9254e8fd2158cc9a31d3be96b0809411","avcodec/cavs: Fix runtime error: signed integer overflow: -12648062 * 256 cannot be represented in type 'int'","1","1","2"
"1","FFmpeg","e2bbb95d582111b79e3bf26af7a80f05637f2866","avcodec/wavpack: Fix runtime error: signed integer overflow: 2081021665 - -130689706 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","14b6adfd4627421223894c6909476d229cb6d07d","avcodec/snowdec: Fix runtime error: signed integer overflow: 1404 * 8388608 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","cd6f319a7470394044627d1bd900e21b9aca5f4a","avcodec/cfhd: Fix runtime error: signed integer overflow: 65280 * 65288 cannot be represented in type 'int'","1","3","2"
"1","FFmpeg","a47273c803edfbc43793349b74429ae29b05c003","avcodec/wavpack: Fix runtime error: signed integer overflow: 2013265955 - -134217694 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","6726328f7940a76c43b4d97ac37ababf363d042f","avcodec/hevc_ps: Fix runtime error: signed integer overflow: 2147483628 + 256 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","08cb69e870c1b2fdc3574780a3662b92bfd6ef79","avcodec/ra144: Fixes runtime error: signed integer overflow: 7160 * 327138 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","58f8cd4ac576028ef492a005bd06b1f22c3a6879","avcodec/cavsdec: Fix runtime error: signed integer overflow: 59 + 2147483600 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","d90c5bf10559554d6f9cd1dfb90767b991b76d5d","avcodec/wavpack: Fix runtime error: signed integer overflow: 24 * -2147483648 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","7c845450d2daa0d066045cf94ab51cb496f1b824","avcodec/ra144: Fix runtime error: signed integer overflow: -2449 * 1398101 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","4c472c52525fcab4c80cdbc98b4625d318c84fcb","avcodec/ra144: Fix runtime error: signed integer overflow: 11184810 * 404 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","b9c032ebc0ad17ac0ffefb915ff96baf9d79cab1","avcodec/snow: Fix runtime error: signed integer overflow: 1086573993 + 1086573994 cannot be represented in type 'int'","1","2","1"
"1","FFmpeg","781f88bb26534ececc76eaa972f02536ba2f0f55","avcodec/jpeg2000: Fix runtime error: signed integer overflow: 4185 + 2147483394 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","c51357d206f2ad58c9d9610cf85b6ea5dd88f501","avcodec/wavpack: Fix runtime error: signed integer overflow: -1386217472 * 4 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","7c36ee216f1e668e2c2af1573bd9dbbb2a501f48","avcodec/sbrdsp_template: Fix: runtime error: signed integer overflow: 849815297 + 1315389781 cannot be represented in type 'int'","1","7","2"
"1","FFmpeg","77d98898211eeb0241e8411428b0b364a6231744","avcodec/pixlet: Fix runtime error: signed integer overflow: 2147483647 + 32 cannot be represented in type 'int'","1","4","0"
"1","FFmpeg","8e87d146d798ca25d8f3a4520a6deb7946b39d73","avcodec/aacdec_fixed: Fix runtime error: signed integer overflow: -2147483648 * -1 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","5f91786fc8ad9b4108e09e6cbf119d95c8ac4db7","avcodec/wavpack: Fix: runtime error: signed integer overflow: 3 * -2147483648 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","fb75ad79cb8a00d42857b252e0049a0bbe90da66","avcodec/celp_filters: Fix runtime error: signed integer overflow: 1892453989 + 381702783 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","504d5804ac5337f35d16aacbef5f7eb5348434e9","avcodec/g723_1: Fix runtime error: signed integer overflow: -1013481472 + -1139123755 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","9726e9f80934202e761870e95d40e8c591208459","avcodec/ffv1dec_template: Fix runtime error: signed integer overflow: 202 + 2147483615 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","f95f9f975598262d7acdf9f4611bd1e775203f7b","avcodec/takdec: Fix runtime error: signed integer overflow: 2146548196 + 2156738 cannot be represented in type 'int'","1","10","10"
"1","FFmpeg","64d0dad93c18a517e92d152fdf7cbf92f1cf0a68","avcodec/takdec: Fix multiple runtime error: signed integer overflow: -512 * 4563386 cannot be represented in type 'int'","1","4","4"
"1","FFmpeg","a1cbf53c566b84a5974f516076cbc36c188f6d08","avcodec/dct32_template: Fix runtime error: signed integer overflow: -1071326067 - 1088238847 cannot be represented in type 'int'","1","2","1"
"1","FFmpeg","40fa6a2fa2c255293a780a194eecae5df52644a1","avcodec/mjpegdec: Fix runtime error: signed integer overflow: -32767 * 130560 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","d4ee76780869c659a5d3b0815c56024ab260a81d","avcodec/vp9block: fix runtime error: signed integer overflow: 196675 * 20670 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","955db411929a9876d3cd016fbbb9c49b6362feba","avcodec/takdec: Fix runtime error: signed integer overflow: 8192 * 524308 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","3b09d7c264f35ac35a70aeb6b4f076502aa18203","avcodec/wavpack: Fix multiple runtime error: signed integer overflow: 548 * -2147483648 cannot be represented in type 'int'","1","6","6"
"1","FFmpeg","1d04fc94e1021b70e542dc01a48b8398c6fc6325","avcodec/mlpdsp: Fix runtime error: signed integer overflow: -24419392 * 128 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","a173f484b52ed63292439de5347e49bd78cad0ed","avcodec/fic: Fix multiple runtime error: signed integer overflow: 5793 * 419752 cannot be represented in type 'int'","1","16","16"
"1","FFmpeg","58ac7fb9c395ab91cb321fa4c8c9e127ce8147c3","avcodec/dfa: Fix: runtime error: signed integer overflow: -14202 * 196877 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","94d05ff15985d17aba070eaec82acd21c0da3d86","avcodec/aacdec: Fix runtime error: signed integer overflow: 2147483520 + 255 cannot be represented in type 'int'","1","3","1"
"1","FFmpeg","4bd869eb7c8416942f12b61db6439d2bfc474456","avcodec/rv34: Fix runtime error: signed integer overflow: 768 * 4126720 cannot be represented in type 'int'","1","4","1"
"1","FFmpeg","3d9cb583c8f005a260d255853ef5f1c21e8599a0","avcodec/hq_hqa: Fix: runtime error: signed integer overflow: -255 * 10180917 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","e45226adc46e513a1bb39ec2b09fb7c77515ab14","avcodec/truemotion1: Fix multiple runtime error: signed integer overflow: 1246906962 * 2 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","a453f5549a8c3f8307200b32d3b342f0b4af3153","avcodec/pixlet: Fixes: runtime error: signed integer overflow: 9203954323419769657 + 29897660706736950 cannot be represented in type 'long'","1","1","1"
"1","FFmpeg","b923213276777f33d6366b1cb9d1845a8658f365","avcodec/hqxdsp: Fix runtime error: signed integer overflow: -196264 * 11585 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","8630b2cd36c57918acfe18302fe77d1ceefbd676","avcodec/ffv1dec: Fix runtime error: signed integer overflow: 1550964438 + 1550964438 cannot be represented in type 'int'","1","2","1"
"1","FFmpeg","86b1b0d33dd7459f0d9c352c51ee2e374fd6f7fe","avcodec/svq3: Fix runtime error: signed integer overflow: 169 * 12717677 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","48f7757749564dac8ad68d11fca13d0739aa2304","avcodec/wavpack: Fix runtime error: signed integer overflow: 2147483642 + 512 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","e66488252335d3e7870c72d1ac7040e8c1853f07","avcodec/hq_hqadsp: Fix runtime error: signed integer overflow: 80359 * 30274 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","5ac17f187ae6ec97ad41b763f999bd99782c37aa","avcodec/cavsdec: Fix runtime error: signed integer overflow: 31 + 2147483640 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","ccce2248bf56692fc7bd436ca2c9acca772d486a","avcodec/vp8dsp: vp7_luma_dc_wht_c: Fix multiple runtime error: signed integer overflow: -1366381240 + -1262413604 cannot be represented in type 'int'","1","10","9"
"1","FFmpeg","df640dbbc949d0f4deefaf43e86b8bd50ae997cc","avcodec/wmv2dsp: Fix runtime error: signed integer overflow: 181 * -17047030 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","d05bdba2428dd0c1c5cd3426d69c712b127f996c","avcodec/mss3: Fix runtime error: signed integer overflow: -2146318336 - 2139696256 cannot be represented in type 'int'","1","2","1"
"1","FFmpeg","60765cc42e3eb4a1193ef352a89946113a6e5802","avcodec/pixlet: Fix runtime error: signed integer overflow: 436207616 * -5160230545260541 cannot be represented in type 'long'","1","1","1"
"1","FFmpeg","a8de60ba2740185c53cabbee6c00ed67a0d530e2","avcodec/eatqi: Fix runtime error: signed integer overflow: 4466147 * 1075 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","6ea428789371fa0601e9ebb5b7f2216d4e73e831","avcodec/dss_sp: Fix runtime error: signed integer overflow: 2147481189 + 4096 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","ae6fd1790f48c457a8cedb445dcac73f8f7b7698","avcodec/svq3: Fix multiple runtime error: signed integer overflow: -237341 * 24552 cannot be represented in type 'int'","1","8","8"
"1","FFmpeg","f1a4dd5e480932ee580fb686988599d46bb71637","avcodec/scpr: Fix multiple runtime error: signed integer overflow: 2147483647 + 1 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","28230a690e73deca54eac9ae98bbcb2cecc27dd6","avcodec/clearvideo: Fix runtime error: signed integer overflow: 181 * 18050756 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","aaeec1c654a2c139a7bc95e677a23d8ac57f1c5e","avcodec/wavpack: Fix signed integer overflow: 1285114081 * 2 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","ea59ef0c031b6b92f051f60c19fdd0a716769834","avcodec/dss_sp: Fix multiple runtime error: signed integer overflow: -15699 * -164039 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","8824b7370a9fb72f9c699c3751a5ceb56e0cc41d","avcodec/vp8dsp: Fixes: runtime error: signed integer overflow: 1330143360 - -1023040530 cannot be represented in type 'int'","1","10","9"
"1","FFmpeg","5d5118f81bd51b9c33500616b3c637123e8e4691","avcodec/hqxdsp: Fix multiple runtime error: signed integer overflow: 248220 * 21407 cannot be represented in type 'int' in idct_col()","1","6","6"
"1","FFmpeg","8b1f66cf5c2e4d29ae06cdf3f12cdd3d808006bd","avcodec/wmv2dsp: Fix runtime error: signed integer overflow: 181 * -12156865 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","0ac1c87194a67e6104a3d241a4dd1ca0808784bd","avcodec/eamad: Fix runtime error: signed integer overflow: 49674 * 49858 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","464c4b86ee43b7912e6f23fd3e5ba40381b4c371","avcodec/mss34dsp: Fix multiple signed integer overflow","1","22","22"
"1","FFmpeg","669419939c1d36be35196859dc73ec9a194157ad","avcodec/svq3: Fix multiple runtime error: signed integer overflow: 44161 * 61694 cannot be represented in type 'int'","1","5","5"
"1","FFmpeg","12936a4585bc293c0f88327d6840f49e8e744b62","avcodec/dfa: Fix signed integer overflow: -2147483648 - 1 cannot be represented in type 'int'","1","2","1"
"1","FFmpeg","4654baff125d937ae0b1037aa5f0bf53c7351658","avcodec/opus_silk: Fix integer overflow and out of array read","1","1","2"
"1","FFmpeg","a234b5ade3ca6cde805b92b8b6ecacf693460a8c","avcodec/mdec: Fix signed integer overflow: 28835400 * 83 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","1002932a3b16d35c46a08455f76462909eebb5aa","avcodec/cdxl: Fix signed integer overflow: 14243456 * 164 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","a0e5f7f363555d2befafb1c9e1579dbe0a2fbca7","avcodec/cavsdec: Fix undefined behavior from integer overflow","1","1","1"
"1","FFmpeg","a78ae465fda902565ed041d93403e04490b4be0d","avcodec/mjpegdec: Fix runtime error: signed integer overflow: -24543 * 2031616 cannot be represented in type 'int'","1","2","1"
"1","FFmpeg","fc4f88375b8aa99495a3a774611132a77ca2e11b","avcodec/wavpack: Fix invalid shift and integer overflow","1","1","1"
"1","FFmpeg","9244b839b788e4677019041907ff5a4378a23490","avcodec/dcadsp: Fix runtime error: signed integer overflow","1","1","1"
"1","FFmpeg","0ba22831e1fcc88c755190b08a9cfc235df3a9a9","avcodec/h264idct_template: Fix multiple runtime error: signed integer overflow","1","28","28"
"1","FFmpeg","4f727fbc7330e726d003e2961fa676ddaf86f994","avcodec/h264_ps: Fix runtime error: signed integer overflow: 2147483647 + 26 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","b15818642b4e8c4ea61bf93bc6920e71a834a535","avcodec/mpegaudiodec_template: Fix 2 runtime error: signed integer overflow","1","2","1"
"1","FFmpeg","a84d610b372c63e8a48a9ed7c038a2954097512c","avcodec/h264_direct: Fix runtime error: signed integer overflow: -9 - 2147483647 cannot be represented in type 'int'","1","6","1"
"1","FFmpeg","2898bc522da6adebda5cbbd9036defe22e3b9bcf","avcodec/h264idct_template: fix multiple runtime error: signed integer overflow","1","5","5"
"1","FFmpeg","a557ae8d52ce1cfaf3be5cdb13728b7b2b9512b9","avcodec/h264_direct: Fix runtime error: signed integer overflow: 2147483647 - -14133 cannot be represented in type 'int'","1","6","1"
"1","FFmpeg","a66c6e28b543804f50df1c6083a204219b6b1daa","avcodec/rv34: Fix runtime error: signed integer overflow: 36880 * 66288 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","ce010655a6b82d49bd8df179d73bcb5802a273c1","avcodec/dca_xll: Fix runtime error: signed integer overflow: 2147286116 + 6298923 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","f4c2302ee24d8a6a31226acca48fe9caed597a8c","avcodec/dca_xll: Fix runtime error: signed integer overflow: 1762028192 + 698372290 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","47cc9c1d77f5362e1ba8cee604cb0853d3576b0b","avcodec/wavpack: Fix runtime error: signed integer overflow: -2147483648 + -83886075 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","e2a4f1a9eb2c1ef3feed4a4f04db7629f2b61084","avcodec/mpeg4videodec: Fix runtime error: signed integer overflow: -135088512 * 16 cannot be represented in type 'int'","1","11","1"
"1","FFmpeg","29638d4db90d5e3fc107c1beb40808f53cc7acaa","avcodec/dcadsp: Fix 2 runtime error: signed integer overflow: -1958094138 - 1078906344 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","fab13bbbcdf92da165f1a6be94fbb8f87fac639a","avcodec/mpeg4videodec: Fix runtime error: signed integer overflow: 134527392 * 16 cannot be represented in type 'int'","1","4","1"
"1","FFmpeg","3b0b35150df4a9da75105662d145603151de6714","avcodec/mpegaudiodec_template: Fix runtime error: signed integer overflow: 2053224902 + 2053224902 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","04c99c8042c8bfae817c722d90aa0f1a40db861e","avcodec/h264idct_template: Fix several runtime error: signed integer overflow","1","9","9"
"1","FFmpeg","949d2176ef0a37c6ecbb65be0f1199536a2d9278","avcodec/dca: Fix multiple runtime error: signed integer overflow","2","3","3"
"1","FFmpeg","4ea7744859dc3d214ef13e920f5d07b070920e3f","avcodec/h264idct_template: Fix multiple runtime error: signed integer overflow","1","13","13"
"1","FFmpeg","7e9ba78f6bd10edae77d1126ada109709e981e9f","avcodec/flacdsp: Fix: runtime error: signed integer overflow: -1027555328 + -1226681270 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","2b8b7921c55a93049a86cfeb2fda9423d16f8ebe","avcodec/vp3dsp: Fix multiple signed integer overflow: 46341 * 47523 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","ec849f637e8548ec6c9b6329334944c7c81df443","avcodec/h264idct_template: Fix several runtime error: signed integer overflow","1","9","9"
"1","FFmpeg","5a8fec1b33f2c9da89fe565516fff24b09988dc9","avcodec/mpegaudiodec_template: Fix multiple runtime error: signed integer overflow","1","1","1"
"1","FFmpeg","92188c8f57bf02a564c17f7994c8434a2f3893fe","avcodec/dcadsp: Fix runtime error: signed integer overflow: 394625024 * 8 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","24f6559bd2417b30c848d27523c88949d537a83c","avcodec/rv34: Fix runtime error: signed integer overflow: -2 + -2147483648 cannot be represented in type 'int'","1","5","0"
"1","FFmpeg","a59505ca76718549dfc51b9622e2d88cb60f33b5","avcodec/gsmdec_template: Fix runtime error: signed integer overflow: -22527 * 99113 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","e8a3498f2452ba2be605b1ffb5974143095aacf1","avcodec/dca_xll: Fix runtime error: signed integer overflow: -1073741824 * 32768 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","e04108dfa6d13d171b0e1b5646cc10ce51050bed","avcodec/dca_xll: signed integer overflow: 255251 * 32768 cannot be represented in type 'int'","1","2","2"
"1","FFmpeg","c11d3634b07b4aa71f75478aa1bcb63b0c22e030","avcodec/srtdec: Fix signed integer overflow: 1811992524 * 384 cannot be represented in type 'int'","1","4","4"
"1","FFmpeg","59e5b05ef6f26064fc399f8e23aa05f962b8ae48","avcodec/h264_ps: Fix runtime error: signed integer overflow: -1094995528 * 2 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","258763ad0e1efff82bbe2beb97527d3c19f40932","avcodec/h264_cabac: runtime error: signed integer overflow: 2147483647 + 14 cannot be represented in type 'int'","1","1","1"
"1","FFmpeg","83a75bf6c31b3c0ce2ca7e1426d1f2e3df634239","avcodec/flacdec: Fix signed integer overflow in decode_subframe_fixed()","1","2","1"
"1","FFmpeg","6ea27157682200e5f78cadcabdb009eccd9dd9b1","avcodec/movtextdec: Fix potential integer overflow","1","1","1"
"1","FFmpeg","fecb3e82a4ba09dc11a51ad0961ab491881a53a1","avformat/mxfdec: Check size to avoid integer overflow in mxf_read_utf16_string()","1","1","1"
"1","FFmpeg","347cb14b7cba7560e53f4434b419b9d8800253e7","avformat/mov: Fix potential integer overflow in mov_read_keys","1","1","1"
"1","FFmpeg","91be2ad756d658acc24fec5bc46c1775158d28b0","af_hdcd: fix possible integer overflow","1","4","5"
"1","FFmpeg","c5cc3b08e56fc95665977544486bd9f06e4b7a72","avformat/oggdec: Fix integer overflow with invalid pts","1","5","0"
"1","FFmpeg","be96ebdcd795c0d5acd229251eea97f3c4bf6095","avfilter/vf_fieldhint: Reorder operation to prevent hypothetical integer overflow","1","2","2"
"1","FFmpeg","17d320800b70a78f4e90cd96564154e829db8b8d","avformat/movenc: Avoid integer overflow","1","5","1"
"1","FFmpeg","7ecfe4dc363435c81e66dd14881dc0b0ccc73fb1","avcodec/diracdec: Fix potential integer overflow","1","2","2"
"1","FFmpeg","df01a29c1b15850e350c977d1b96f83f30faa0ae","avcodec/exr: Fix potential integer overflow","1","1","1"
"1","FFmpeg","c883da6bf4610ee37848687346f543dfb73de011","AAC encoder: fix signed integer overflow","1","6","3"
